user_id,risk_score,decision,reason_str,graph_risk_score,temporal_risk_score,anomaly_score,fraud_label
3563,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (128% of orders returned),77.78,48.96447,0.0,0
3564,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.5,48.940533,2.066986,0
3565,48.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),78.04,48.956264,17.83344,1
3566,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (105% of orders returned),76.43,48.93383,0.0,1
3567,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.95731,0.0,1
3568,42.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.13,48.947586,0.0,0
3569,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (120% of orders returned),73.96,48.971783,0.0,0
3570,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.44,48.978153,0.0,1
3571,60.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.27,48.982056,58.003044,1
3572,42.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (128% of orders returned),74.12,48.985928,0.55198944,1
3573,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (55% of orders returned),77.78,48.978085,0.0,0
3574,43.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (77% of orders returned),80.36,48.961174,0.0,1
3575,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (170% of orders returned),73.96,48.95693,0.0,0
3576,43.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.96988,6.9842434,1
3577,41.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.932877,0.8367671,1
3578,42.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.989735,1.5543119,1
3579,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile | High return ratio (95% of orders returned),99.84,99.93064,100.0,1
3580,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.951035,0.0,0
3581,43.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),78.04,48.97065,0.0,0
3582,43.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),79.05,48.944424,0.0,1
3583,71.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,74.32,48.946976,100.0,1
3584,65.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,74.32,48.956673,77.09916,1
3585,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (203% of orders returned),74.12,48.968204,0.0,0
3586,45.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.976894,14.758455,0
3587,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.949303,0.0,0
3588,54.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Multiple devices used (3 devices) | Multiple IP addresses detected (3 IPs),77.83,48.932487,39.813717,1
3589,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.960938,0.039953474,0
3590,42.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (86% of orders returned),77.27,48.967445,0.0,0
3591,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.96985,0.0,0
3592,43.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.943977,5.820286,0
3593,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.97358,0.0,1
3594,42.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (86% of orders returned),73.95,48.962887,0.68295175,1
3595,42.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.13,48.933403,0.0,0
3596,41.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.06,48.975582,0.0,0
3597,42.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.92,48.928253,0.0,1
3598,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.95299,0.0,1
3599,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.998672,0.0,0
3600,48.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.95986,23.054766,0
3601,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.975742,0.0,1
3602,50.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.94594,30.127092,0
3603,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.97021,0.0,1
3604,42.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.960224,2.4554434,0
3605,44.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Multiple 'Wardrobing' returns flagged,74.12,48.95482,7.6348467,0
3606,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.973797,0.0,1
3607,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.960434,0.0,0
3608,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.97662,0.0,1
3609,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (112% of orders returned),74.32,48.937805,0.0,0
3610,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.960453,0.0,0
3611,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.969704,0.0,1
3612,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.96569,0.0,1
3613,43.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),80.36,48.992138,0.0,0
3614,41.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (116% of orders returned),73.96,48.89581,0.0,0
3615,62.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,79.05,48.971977,65.34747,0
3616,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (300% of orders returned),74.12,48.936844,0.0,1
3617,68.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,77.13,48.972816,85.272095,0
3618,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.999474,0.0,0
3619,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.971893,0.0,0
3620,42.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.62,48.988663,2.0350122,1
3621,44.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (65% of orders returned) | Multiple devices used (3 devices) | Multiple IP addresses detected (3 IPs),73.96,48.958626,8.823083,1
3622,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.93546,0.0,1
3623,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.91822,0.0,0
3624,45.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.5,48.91868,11.217328,0
3625,51.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.980545,30.747852,0
3626,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile | High return ratio (183% of orders returned) | Multiple 'Wardrobing' returns flagged,99.84,99.93066,100.0,1
3627,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.950844,3.7707016,1
3628,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.972942,0.0,0
3629,52.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (69% of orders returned),72.06,48.95427,36.946,0
3630,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.961872,0.0,1
3631,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.9267,0.0,0
3632,63.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,77.83,48.963478,67.955414,1
3633,50.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.95234,29.89022,0
3634,40.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.970352,0.0,1
3635,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.95551,0.0,0
3636,42.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.95265,0.8451611,0
3637,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.78,48.931957,0.0,0
3638,44.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (201% of orders returned) | Multiple 'Wardrobing' returns flagged,76.7,48.939648,7.1689224,0
3639,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (120% of orders returned),74.12,48.961426,0.0,1
3640,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.954044,0.0,0
3641,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.94053,0.0,1
3642,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.949005,0.0,0
3643,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.952797,0.0,1
3644,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93066,100.0,1
3645,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.94246,0.0,0
3646,71.8,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,73.95,48.96184,100.0,1
3647,44.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (92% of orders returned),73.96,48.966854,9.071568,0
3648,40.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.959152,0.0,1
3649,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (92% of orders returned),74.12,48.9617,0.0,0
3650,44.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.77,48.957756,10.660116,1
3651,49.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (60% of orders returned),99.84,48.95996,0.0,1
3652,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.971886,0.0,1
3653,42.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (226% of orders returned),76.7,48.928574,0.0,1
3654,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.5,48.922806,0.0,0
3655,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.947163,0.0,1
3656,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93064,100.0,1
3657,42.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.27,48.951283,0.0,1
3658,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.96002,2.145528,0
3659,45.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.82,48.9688,13.128935,0
3660,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.95965,0.0,1
3661,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (112% of orders returned),74.32,48.972343,0.0,0
3662,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.976944,0.0,1
3663,45.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (95% of orders returned),78.04,48.968983,7.03974,1
3664,43.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (55% of orders returned),79.05,48.95748,0.0,1
3665,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.984417,0.0,0
3666,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (137% of orders returned),73.96,48.94663,0.0,1
3667,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.949333,0.0,1
3668,45.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.98683,11.068477,1
3669,42.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (98% of orders returned),76.7,48.996613,0.0,1
3670,57.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.942406,53.409134,0
3671,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.96481,0.0,1
3672,50.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (69% of orders returned),74.32,48.941223,28.67955,1
3673,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.94271,0.0,0
3674,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.949963,0.0,1
3675,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (401% of orders returned),73.95,48.94861,0.19950145,1
3676,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.943638,0.0,0
3677,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.932278,0.0,0
3678,44.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.957333,10.176362,0
3679,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.973316,0.0,1
3680,46.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.95585,14.332578,1
3681,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.987614,0.0,1
3682,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (239% of orders returned),74.44,48.97926,0.0,0
3683,50.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.96576,27.708847,0
3684,44.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.9751,8.731116,1
3685,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.96776,0.0,0
